6;BruteForceTSP;744;0,4,1,3,5,2,0,;50
6;GreedyTSP;765;0,2,4,1,3,5,0,;32
6;RandomGreedyTSP;765;0,2,4,1,3,5,0,;35
6;MetaTSP;765;0,2,4,1,3,5,0,;211
6;BruteForceTSP;765;0,2,4,1,3,5,0,;54
6;GreedyTSP;682;0,2,5,4,1,3,0,;35
6;RandomGreedyTSP;942;4,5,2,0,3,1,4,;31
6;MetaTSP;682;0,2,5,4,1,3,0,;224
6;BruteForceTSP;663;0,4,1,3,5,2,0,;66
6;GreedyTSP;0;0,5,1,2,4,0,0,;45
6;RandomGreedyTSP;1102;3,1,0,5,4,2,3,;23
6;MetaTSP;0;0,2,4,1,3,5,0,;170
6;BruteForceTSP;851;0,4,5,3,2,1,0,;63
6;GreedyTSP;0;0,0,3,2,1,4,0,;29
6;RandomGreedyTSP;997;3,0,0,1,4,5,3,;16
6;MetaTSP;0;0,1,3,4,2,5,0,;109
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;14
6;GreedyTSP;648;0,5,3,1,4,2,0,;30
6;RandomGreedyTSP;648;0,5,3,1,4,2,0,;21
6;MetaTSP;648;0,5,3,1,4,2,0,;156
6;BruteForceTSP;633;0,1,4,5,3,2,0,;50
6;GreedyTSP;1009;0,2,3,1,4,5,0,;31
6;RandomGreedyTSP;923;4,2,3,0,5,1,4,;30
6;MetaTSP;1009;0,2,3,1,4,5,0,;340
6;BruteForceTSP;1009;0,2,3,1,4,5,0,;27
7;GreedyTSP;963;0,6,3,2,4,1,5,0,;49
7;RandomGreedyTSP;963;0,6,3,2,4,1,5,0,;44
7;MetaTSP;854;0,6,5,2,4,1,3,0,;294
7;BruteForceTSP;786;0,5,6,3,4,1,2,0,;350
7;GreedyTSP;0;0,4,6,3,2,5,0,0,;52
7;RandomGreedyTSP;1220;2,3,4,6,0,5,1,2,;41
7;MetaTSP;0;0,5,1,3,4,2,6,0,;223
7;BruteForceTSP;950;0,4,6,1,3,2,5,0,;78
7;GreedyTSP;1179;0,5,1,6,4,2,3,0,;51
7;RandomGreedyTSP;1304;5,0,1,6,4,2,3,5,;48
7;MetaTSP;994;0,5,4,1,2,6,3,0,;347
7;BruteForceTSP;902;0,6,3,1,2,4,5,0,;780
7;GreedyTSP;1377;0,3,5,1,4,2,6,0,;46
7;RandomGreedyTSP;1195;3,5,0,1,4,2,6,3,;44
7;MetaTSP;1377;0,3,5,1,4,2,6,0,;339
7;BruteForceTSP;1195;0,1,4,2,6,3,5,0,;401
7;GreedyTSP;832;0,3,6,2,5,1,4,0,;59
7;RandomGreedyTSP;818;5,1,6,2,0,3,4,5,;50
7;MetaTSP;832;0,3,6,2,5,1,4,0,;369
7;BruteForceTSP;793;0,3,6,5,1,4,2,0,;319
7;GreedyTSP;801;0,6,1,2,4,3,5,0,;33
7;RandomGreedyTSP;1116;3,6,1,2,0,4,5,3,;22
7;MetaTSP;801;0,6,1,2,4,3,5,0,;173
7;BruteForceTSP;801;0,6,1,2,4,3,5,0,;235
7;GreedyTSP;1553;0,1,4,5,3,6,2,0,;37
7;RandomGreedyTSP;1553;0,1,4,5,3,6,2,0,;22
7;MetaTSP;1138;0,4,1,5,2,3,6,0,;171
7;BruteForceTSP;1107;0,4,5,2,3,1,6,0,;139
7;GreedyTSP;1492;0,3,2,1,4,5,6,0,;39
7;RandomGreedyTSP;1263;5,4,3,2,1,0,6,5,;33
7;MetaTSP;1036;0,3,2,1,6,5,4,0,;251
7;BruteForceTSP;1036;0,3,2,1,6,5,4,0,;549
7;GreedyTSP;895;0,6,3,4,5,2,1,0,;44
7;RandomGreedyTSP;918;5,2,6,3,4,1,0,5,;38
7;MetaTSP;895;0,6,3,4,5,2,1,0,;255
7;BruteForceTSP;829;0,4,1,5,2,6,3,0,;341
7;GreedyTSP;806;0,4,1,5,2,6,3,0,;37
7;RandomGreedyTSP;1067;1,5,2,6,4,0,3,1,;24
7;MetaTSP;806;0,4,1,5,2,6,3,0,;196
7;BruteForceTSP;739;0,4,2,6,5,3,1,0,;255
7;GreedyTSP;1348;0,5,2,1,6,3,4,0,;45
7;RandomGreedyTSP;1484;5,0,1,6,2,3,4,5,;43
7;MetaTSP;1295;0,3,2,1,6,5,4,0,;338
7;BruteForceTSP;1120;0,3,2,1,5,4,6,0,;462
7;GreedyTSP;995;0,6,2,1,4,3,5,0,;49
7;RandomGreedyTSP;995;0,6,2,1,4,3,5,0,;201
7;MetaTSP;883;0,6,2,5,4,3,1,0,;244
7;BruteForceTSP;877;0,1,4,3,6,2,5,0,;480
7;GreedyTSP;0;0,0,2,5,6,1,4,0,;355
7;RandomGreedyTSP;873;4,3,2,5,6,1,0,4,;30
7;MetaTSP;0;0,3,2,4,5,1,6,0,;150
7;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;20
7;GreedyTSP;0;0,0,5,3,6,4,2,0,;167
7;RandomGreedyTSP;1113;2,3,0,5,4,6,1,2,;20
7;MetaTSP;0;0,5,3,2,1,4,6,0,;119
7;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;18
7;GreedyTSP;940;0,2,3,6,1,4,5,0,;53
7;RandomGreedyTSP;1007;3,6,1,4,0,2,5,3,;42
7;MetaTSP;940;0,2,3,6,1,4,5,0,;308
7;BruteForceTSP;819;0,2,3,6,5,1,4,0,;117
7;GreedyTSP;959;0,1,3,2,6,5,4,0,;39
7;RandomGreedyTSP;981;6,2,5,4,3,1,0,6,;34
7;MetaTSP;959;0,1,3,2,6,5,4,0,;214
7;BruteForceTSP;856;0,1,3,5,4,6,2,0,;189
7;GreedyTSP;1291;0,2,1,4,6,5,3,0,;55
7;RandomGreedyTSP;1067;6,0,0,2,1,4,3,6,;59
7;MetaTSP;752;0,2,3,4,1,6,5,0,;224
7;BruteForceTSP;752;0,2,3,4,1,6,5,0,;132
7;GreedyTSP;1343;0,4,6,1,5,2,3,0,;69
7;RandomGreedyTSP;1198;3,0,0,4,6,1,5,3,;37
7;MetaTSP;1049;0,4,3,1,5,2,6,0,;162
7;BruteForceTSP;1049;0,4,3,1,5,2,6,0,;106
7;GreedyTSP;944;0,1,2,6,4,3,5,0,;38
7;RandomGreedyTSP;978;4,3,0,1,2,6,5,4,;21
7;MetaTSP;944;0,1,2,6,4,3,5,0,;143
7;BruteForceTSP;899;0,1,2,5,6,4,3,0,;40
7;GreedyTSP;1110;0,5,4,1,6,2,3,0,;32
7;RandomGreedyTSP;1047;3,5,4,1,6,0,2,3,;27
7;MetaTSP;586;0,5,4,1,3,2,6,0,;212
7;BruteForceTSP;586;0,5,4,1,3,2,6,0,;187
7;GreedyTSP;0;0,1,2,6,5,4,0,0,;76
7;RandomGreedyTSP;1047;4,6,1,2,0,5,0,4,;61
7;MetaTSP;0;0,3,1,2,5,4,6,0,;339
7;BruteForceTSP;928;0,5,4,2,6,1,3,0,;241
7;GreedyTSP;1285;0,3,6,5,1,4,2,0,;49
7;RandomGreedyTSP;1053;6,5,1,3,0,2,4,6,;56
7;MetaTSP;1010;0,1,6,5,3,2,4,0,;150
7;BruteForceTSP;970;0,5,4,1,6,2,3,0,;141
7;GreedyTSP;948;0,1,2,5,6,3,4,0,;57
7;RandomGreedyTSP;992;3,1,2,5,6,4,0,3,;52
7;MetaTSP;948;0,1,2,5,6,3,4,0,;332
7;BruteForceTSP;948;0,1,2,5,6,3,4,0,;117
7;GreedyTSP;1062;0,3,6,4,5,2,1,0,;38
7;RandomGreedyTSP;1165;4,5,0,3,6,2,1,4,;40
7;MetaTSP;1062;0,3,6,4,5,2,1,0,;274
7;BruteForceTSP;768;0,2,1,3,6,4,5,0,;385
7;GreedyTSP;820;0,4,1,2,5,6,3,0,;31
7;RandomGreedyTSP;962;1,4,2,5,6,3,0,1,;37
7;MetaTSP;820;0,4,1,2,5,6,3,0,;282
7;BruteForceTSP;820;0,4,1,2,5,6,3,0,;707
7;GreedyTSP;1265;0,2,1,4,6,5,3,0,;34
7;RandomGreedyTSP;1265;0,2,1,4,6,5,3,0,;32
7;MetaTSP;875;0,2,1,4,3,5,6,0,;148
7;BruteForceTSP;866;0,3,5,6,1,4,2,0,;68
7;GreedyTSP;1285;0,6,3,4,5,1,2,0,;36
7;RandomGreedyTSP;976;1,5,0,6,3,4,2,1,;39
7;MetaTSP;976;0,6,3,4,2,1,5,0,;168
7;BruteForceTSP;848;0,3,6,1,2,4,5,0,;201
7;GreedyTSP;788;0,1,6,4,5,2,3,0,;41
7;RandomGreedyTSP;980;5,0,1,6,4,3,2,5,;38
7;MetaTSP;714;0,1,6,3,5,2,4,0,;240
7;BruteForceTSP;663;0,1,6,2,3,4,5,0,;177
7;GreedyTSP;958;0,6,4,3,2,5,1,0,;33
7;RandomGreedyTSP;832;6,4,3,0,2,5,1,6,;39
7;MetaTSP;958;0,6,4,3,2,5,1,0,;226
7;BruteForceTSP;871;0,6,2,5,1,4,3,0,;116
7;GreedyTSP;1263;0,5,4,3,1,6,2,0,;39
7;RandomGreedyTSP;1091;4,3,1,0,5,2,6,4,;35
7;MetaTSP;1019;0,1,6,3,4,2,5,0,;440
7;BruteForceTSP;964;0,5,3,4,2,6,1,0,;225
