5;MetaTSP;742;0,3,2,4,1,0,;342
5;BruteForceTSP;742;0,3,2,4,1,0,;32
5;GreedyTSP;0;0,2,1,3,0,0,;29
5;RandomGreedyTSP;651;0,2,1,3,0,0,;27
5;MetaTSP;0;0,1,2,3,4,0,;218
5;BruteForceTSP;774;0,2,1,4,3,0,;36
5;GreedyTSP;819;0,4,3,1,2,0,;35
5;RandomGreedyTSP;762;4,3,1,0,2,4,;34
5;MetaTSP;819;0,4,3,1,2,0,;205
5;BruteForceTSP;819;0,4,3,1,2,0,;34
5;GreedyTSP;0;0,3,2,1,0,0,;43
5;RandomGreedyTSP;739;1,0,3,2,4,1,;23
5;MetaTSP;0;0,2,3,1,4,0,;190
5;BruteForceTSP;739;0,3,2,4,1,0,;36
5;GreedyTSP;831;0,2,1,4,3,0,;35
5;RandomGreedyTSP;793;2,0,4,3,1,2,;33
5;MetaTSP;814;0,1,2,4,3,0,;248
5;BruteForceTSP;793;0,4,3,1,2,0,;63
5;GreedyTSP;1009;0,4,3,2,1,0,;29
5;RandomGreedyTSP;1084;3,2,0,4,1,3,;35
5;MetaTSP;966;0,4,3,1,2,0,;220
5;BruteForceTSP;854;0,1,4,3,2,0,;49
5;GreedyTSP;770;0,3,2,4,1,0,;35
5;RandomGreedyTSP;955;2,0,3,4,1,2,;33
5;MetaTSP;763;0,3,4,2,1,0,;158
5;BruteForceTSP;763;0,3,4,2,1,0,;30
5;GreedyTSP;948;0,1,3,2,4,0,;28
5;RandomGreedyTSP;948;0,1,3,2,4,0,;35
5;MetaTSP;690;0,4,3,2,1,0,;229
5;BruteForceTSP;690;0,4,3,2,1,0,;35
5;GreedyTSP;760;0,2,4,1,3,0,;31
5;RandomGreedyTSP;1161;1,0,2,4,3,1,;36
5;MetaTSP;760;0,2,4,1,3,0,;212
5;BruteForceTSP;760;0,2,4,1,3,0,;30
5;GreedyTSP;869;0,1,2,4,3,0,;54
5;RandomGreedyTSP;869;0,1,2,4,3,0,;46
5;MetaTSP;869;0,1,2,4,3,0,;209
5;BruteForceTSP;869;0,1,2,4,3,0,;32
5;GreedyTSP;875;0,2,4,1,3,0,;22
5;RandomGreedyTSP;875;0,2,4,1,3,0,;30
5;MetaTSP;0;0,2,4,1,3,0,;195
5;BruteForceTSP;559;0,2,3,4,1,0,;242
5;GreedyTSP;765;0,2,1,4,3,0,;30
5;RandomGreedyTSP;924;1,2,4,3,0,1,;29
5;MetaTSP;765;0,2,1,4,3,0,;197
5;BruteForceTSP;715;0,2,4,3,1,0,;33
6;GreedyTSP;0;0,0,1,3,5,4,0,;30
6;RandomGreedyTSP;753;3,5,4,0,1,2,3,;23
6;MetaTSP;0;0,2,1,3,4,5,0,;160
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;22
6;GreedyTSP;885;0,4,1,3,5,2,0,;41
6;RandomGreedyTSP;767;2,5,4,1,3,0,2,;35
6;MetaTSP;885;0,4,1,3,5,2,0,;225
6;BruteForceTSP;885;0,4,1,3,5,2,0,;45
6;GreedyTSP;1213;0,2,3,1,5,4,0,;32
6;RandomGreedyTSP;1290;1,5,3,2,4,0,1,;32
6;MetaTSP;978;0,2,4,1,5,3,0,;241
6;BruteForceTSP;978;0,2,4,1,5,3,0,;106
6;GreedyTSP;704;0,2,1,4,5,3,0,;37
6;RandomGreedyTSP;854;4,1,3,0,2,5,4,;32
6;MetaTSP;704;0,2,1,4,5,3,0,;152
6;BruteForceTSP;704;0,2,1,4,5,3,0,;55
6;GreedyTSP;1038;0,1,2,3,5,4,0,;37
6;RandomGreedyTSP;1050;4,1,0,0,2,3,4,;38
6;MetaTSP;1038;0,1,2,3,5,4,0,;207
6;BruteForceTSP;1038;0,1,2,3,5,4,0,;34
6;GreedyTSP;864;0,5,3,2,1,4,0,;46
6;RandomGreedyTSP;755;3,2,5,4,1,0,3,;38
6;MetaTSP;659;0,5,3,2,4,1,0,;210
6;BruteForceTSP;659;0,5,3,2,4,1,0,;41
6;GreedyTSP;1061;0,4,2,3,5,1,0,;40
6;RandomGreedyTSP;985;5,1,4,0,3,2,5,;36
6;MetaTSP;1061;0,4,2,3,5,1,0,;237
6;BruteForceTSP;1061;0,4,2,3,5,1,0,;39
6;GreedyTSP;899;0,5,2,3,4,1,0,;29
6;RandomGreedyTSP;909;2,3,0,5,4,1,2,;36
6;MetaTSP;799;0,5,2,4,1,3,0,;226
6;BruteForceTSP;799;0,5,2,4,1,3,0,;111
6;GreedyTSP;0;0,0,3,1,5,2,0,;38
6;RandomGreedyTSP;1182;2,5,3,1,4,0,2,;27
6;MetaTSP;0;0,2,3,1,4,5,0,;163
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;1113;0,4,2,1,5,3,0,;30
6;RandomGreedyTSP;1245;5,0,4,2,1,3,5,;37
6;MetaTSP;837;0,4,3,1,2,5,0,;234
6;BruteForceTSP;837;0,4,3,1,2,5,0,;92
6;GreedyTSP;803;0,2,1,4,5,3,0,;43
6;RandomGreedyTSP;918;4,5,0,2,1,3,4,;37
6;MetaTSP;793;0,2,1,4,3,5,0,;209
6;BruteForceTSP;793;0,2,1,4,3,5,0,;37
6;GreedyTSP;762;0,1,4,2,5,3,0,;30
6;RandomGreedyTSP;672;5,3,2,4,0,1,5,;34
6;MetaTSP;762;0,1,4,2,5,3,0,;242
6;BruteForceTSP;645;0,1,4,5,3,2,0,;110
6;GreedyTSP;1251;0,3,1,4,5,2,0,;32
6;RandomGreedyTSP;1067;5,2,1,0,3,4,5,;33
6;MetaTSP;877;0,2,1,3,5,4,0,;275
6;BruteForceTSP;720;0,4,3,5,2,1,0,;193
6;GreedyTSP;1163;0,5,3,2,1,4,0,;36
6;RandomGreedyTSP;1163;0,5,3,2,1,4,0,;35
6;MetaTSP;769;0,4,1,2,3,5,0,;240
6;BruteForceTSP;769;0,4,1,2,3,5,0,;112
6;GreedyTSP;1023;0,4,3,2,1,5,0,;33
6;RandomGreedyTSP;1023;0,4,3,2,1,5,0,;28
6;MetaTSP;834;0,4,5,2,1,3,0,;210
6;BruteForceTSP;807;0,1,4,5,2,3,0,;121
6;GreedyTSP;500;0,5,3,2,1,4,0,;45
6;RandomGreedyTSP;500;1,4,0,5,3,2,1,;39
6;MetaTSP;500;0,5,3,2,1,4,0,;281
6;BruteForceTSP;500;0,5,3,2,1,4,0,;103
6;GreedyTSP;617;0,5,2,4,1,3,0,;50
6;RandomGreedyTSP;617;0,5,2,4,1,3,0,;40
6;MetaTSP;617;0,5,2,4,1,3,0,;222
6;BruteForceTSP;617;0,5,2,4,1,3,0,;79
6;GreedyTSP;586;0,5,4,2,1,3,0,;42
6;RandomGreedyTSP;651;5,0,4,2,1,3,5,;47
6;MetaTSP;586;0,5,4,2,1,3,0,;303
6;BruteForceTSP;586;0,5,4,2,1,3,0,;102
6;GreedyTSP;1020;0,2,4,5,3,1,0,;41
6;RandomGreedyTSP;1169;4,2,5,3,1,0,4,;28
6;MetaTSP;1020;0,2,4,5,3,1,0,;207
6;BruteForceTSP;917;0,4,5,3,1,2,0,;93
6;GreedyTSP;0;0,4,0,1,2,5,0,;41
6;RandomGreedyTSP;819;1,0,4,0,3,2,1,;32
6;MetaTSP;0;0,4,1,3,2,5,0,;170
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;22
6;GreedyTSP;737;0,2,4,5,1,3,0,;38
6;RandomGreedyTSP;908;1,2,4,5,0,3,1,;31
6;MetaTSP;737;0,2,4,5,1,3,0,;203
6;BruteForceTSP;737;0,2,4,5,1,3,0,;66
6;GreedyTSP;0;0,0,1,4,2,5,0,;37
6;RandomGreedyTSP;1100;4,2,1,0,3,5,4,;27
6;MetaTSP;0;0,1,4,3,2,5,0,;173
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;27
6;GreedyTSP;0;0,0,1,4,2,5,0,;40
6;RandomGreedyTSP;1022;5,0,1,4,2,3,5,;27
6;MetaTSP;0;0,4,3,1,2,5,0,;184
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;65
6;RandomGreedyTSP;755;3,0,0,1,4,2,3,;540
6;MetaTSP;0;0,3,1,2,4,5,0,;175
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;35
6;GreedyTSP;0;0,0,1,4,2,5,0,;46
6;RandomGreedyTSP;755;3,0,0,1,4,2,3,;18
6;MetaTSP;0;0,4,3,1,2,5,0,;148
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;28
6;GreedyTSP;0;0,0,1,4,2,5,0,;42
6;RandomGreedyTSP;755;3,0,0,1,4,2,3,;58
6;MetaTSP;0;0,4,2,1,3,5,0,;332
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;37
6;GreedyTSP;0;0,0,1,4,2,5,0,;56
6;RandomGreedyTSP;734;0,0,1,4,2,5,0,;51
6;MetaTSP;0;0,2,4,1,3,5,0,;169
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;37
6;RandomGreedyTSP;734;0,0,1,4,2,5,0,;29
6;MetaTSP;0;0,4,2,3,1,5,0,;167
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;24
6;GreedyTSP;0;0,0,1,4,2,5,0,;41
6;RandomGreedyTSP;1022;5,0,1,4,2,3,5,;24
6;MetaTSP;0;0,4,3,2,1,5,0,;160
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;30
6;GreedyTSP;0;0,0,1,4,2,5,0,;30
6;RandomGreedyTSP;1100;4,2,1,0,3,5,4,;24
6;MetaTSP;0;0,1,3,4,2,5,0,;176
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;257
6;GreedyTSP;0;0,0,1,4,2,5,0,;46
6;RandomGreedyTSP;962;1,0,2,5,3,0,1,;19
6;MetaTSP;0;0,1,2,4,3,5,0,;143
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;45
6;GreedyTSP;0;0,0,1,4,2,5,0,;75
6;RandomGreedyTSP;981;2,1,0,4,3,0,2,;35
6;MetaTSP;0;0,4,1,2,3,5,0,;151
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;20
6;GreedyTSP;0;0,0,1,4,2,5,0,;35
6;RandomGreedyTSP;981;2,1,0,4,3,0,2,;25
6;MetaTSP;0;0,1,2,4,3,5,0,;175
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;35
6;RandomGreedyTSP;755;3,0,0,1,4,2,3,;25
6;MetaTSP;0;0,2,4,1,3,5,0,;156
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;21
6;GreedyTSP;0;0,0,1,4,2,5,0,;36
6;RandomGreedyTSP;1022;5,0,1,4,2,3,5,;21
6;MetaTSP;0;0,2,3,1,4,5,0,;179
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;26
6;GreedyTSP;0;0,0,1,4,2,5,0,;43
6;RandomGreedyTSP;962;1,0,2,5,3,0,1,;28
6;MetaTSP;0;0,2,4,1,3,5,0,;173
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;27
6;GreedyTSP;0;0,0,1,4,2,5,0,;37
6;RandomGreedyTSP;734;0,0,1,4,2,5,0,;25
6;MetaTSP;0;0,2,3,4,1,5,0,;156
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;36
6;GreedyTSP;0;0,0,1,4,2,5,0,;45
6;RandomGreedyTSP;1100;4,2,1,0,3,5,4,;30
6;MetaTSP;0;0,2,4,3,1,5,0,;179
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;25
6;GreedyTSP;0;0,0,1,4,2,5,0,;32
6;RandomGreedyTSP;981;2,1,0,4,3,0,2,;30
6;MetaTSP;0;0,2,3,1,4,5,0,;166
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;36
6;RandomGreedyTSP;1022;5,0,1,4,2,3,5,;25
6;MetaTSP;0;0,4,1,2,3,5,0,;189
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;50
6;GreedyTSP;0;0,0,1,4,2,5,0,;38
6;RandomGreedyTSP;962;1,0,2,5,3,0,1,;29
6;MetaTSP;0;0,3,2,1,4,5,0,;154
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;28
6;RandomGreedyTSP;734;0,0,1,4,2,5,0,;24
6;MetaTSP;0;0,1,2,3,4,5,0,;171
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;22
6;GreedyTSP;0;0,0,1,4,2,5,0,;57
6;RandomGreedyTSP;755;3,0,0,1,4,2,3,;24
6;MetaTSP;0;0,1,4,3,2,5,0,;162
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;32
6;RandomGreedyTSP;1100;4,2,1,0,3,5,4,;28
6;MetaTSP;0;0,1,2,4,3,5,0,;179
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;24
6;GreedyTSP;0;0,0,1,4,2,5,0,;32
6;RandomGreedyTSP;1100;4,2,1,0,3,5,4,;23
6;MetaTSP;0;0,1,2,4,3,5,0,;160
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;22
6;GreedyTSP;0;0,0,1,4,2,5,0,;37
6;RandomGreedyTSP;962;1,0,2,5,3,0,1,;33
6;MetaTSP;0;0,4,3,2,1,5,0,;172
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;32
6;GreedyTSP;0;0,0,1,4,2,5,0,;45
6;RandomGreedyTSP;734;0,0,1,4,2,5,0,;26
6;MetaTSP;0;0,1,3,4,2,5,0,;169
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;43
6;RandomGreedyTSP;734;0,0,1,4,2,5,0,;48
6;MetaTSP;0;0,2,4,3,1,5,0,;172
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;36
6;RandomGreedyTSP;734;0,0,1,4,2,5,0,;25
6;MetaTSP;0;0,2,3,4,1,5,0,;150
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;21
6;GreedyTSP;0;0,0,1,4,2,5,0,;33
6;RandomGreedyTSP;962;1,0,2,5,3,0,1,;28
6;MetaTSP;0;0,1,2,3,4,5,0,;554
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;59
6;GreedyTSP;0;0,0,1,4,2,5,0,;36
6;RandomGreedyTSP;981;2,1,0,4,3,0,2,;25
6;MetaTSP;0;0,4,3,2,1,5,0,;158
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;69
6;GreedyTSP;0;0,0,1,4,2,5,0,;36
6;RandomGreedyTSP;1022;5,0,1,4,2,3,5,;23
6;MetaTSP;0;0,1,3,4,2,5,0,;184
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;22
6;GreedyTSP;0;0,0,1,4,2,5,0,;28
6;RandomGreedyTSP;962;1,0,2,5,3,0,1,;22
6;MetaTSP;0;0,1,4,2,3,5,0,;172
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;22
6;GreedyTSP;0;0,0,1,4,2,5,0,;37
6;RandomGreedyTSP;734;0,0,1,4,2,5,0,;25
6;MetaTSP;0;0,4,1,2,3,5,0,;159
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;24
6;GreedyTSP;0;0,0,1,4,2,5,0,;23
6;RandomGreedyTSP;962;1,0,2,5,3,0,1,;22
6;MetaTSP;0;0,1,3,2,4,5,0,;164
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;33
6;RandomGreedyTSP;962;1,0,2,5,3,0,1,;28
6;MetaTSP;0;0,1,2,4,3,5,0,;153
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;24
6;GreedyTSP;0;0,0,1,4,2,5,0,;38
6;RandomGreedyTSP;1022;5,0,1,4,2,3,5,;20
6;MetaTSP;0;0,3,2,4,1,5,0,;152
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;22
6;GreedyTSP;0;0,0,1,4,2,5,0,;32
6;RandomGreedyTSP;1022;5,0,1,4,2,3,5,;22
6;MetaTSP;0;0,1,3,4,2,5,0,;169
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;27
6;RandomGreedyTSP;962;1,0,2,5,3,0,1,;23
6;MetaTSP;0;0,3,4,1,2,5,0,;156
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;60
6;GreedyTSP;0;0,0,1,4,2,5,0,;33
6;RandomGreedyTSP;734;0,0,1,4,2,5,0,;22
6;MetaTSP;0;0,4,1,3,2,5,0,;164
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;22
6;GreedyTSP;0;0,0,1,4,2,5,0,;33
6;RandomGreedyTSP;755;3,0,0,1,4,2,3,;23
6;MetaTSP;0;0,3,1,2,4,5,0,;187
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;39
6;RandomGreedyTSP;981;2,1,0,4,3,0,2,;24
6;MetaTSP;0;0,4,1,3,2,5,0,;177
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;54
6;RandomGreedyTSP;734;0,0,1,4,2,5,0,;19
6;MetaTSP;0;0,3,1,2,4,5,0,;172
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;20
6;GreedyTSP;0;0,0,1,4,2,5,0,;43
6;RandomGreedyTSP;981;2,1,0,4,3,0,2,;29
6;MetaTSP;0;0,4,3,1,2,5,0,;178
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;33
6;GreedyTSP;0;0,0,1,4,2,5,0,;37
6;RandomGreedyTSP;962;1,0,2,5,3,0,1,;26
6;MetaTSP;0;0,2,1,3,4,5,0,;166
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;24
6;GreedyTSP;0;0,0,1,4,2,5,0,;25
6;RandomGreedyTSP;981;2,1,0,4,3,0,2,;22
6;MetaTSP;0;0,2,3,4,1,5,0,;194
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;25
6;GreedyTSP;0;0,0,1,4,2,5,0,;31
6;RandomGreedyTSP;1022;5,0,1,4,2,3,5,;24
6;MetaTSP;0;0,3,1,4,2,5,0,;164
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;45
6;GreedyTSP;0;0,0,1,4,2,5,0,;42
6;RandomGreedyTSP;755;3,0,0,1,4,2,3,;29
6;MetaTSP;0;0,1,3,4,2,5,0,;153
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;24
6;GreedyTSP;0;0,0,1,4,2,5,0,;45
6;RandomGreedyTSP;1022;5,0,1,4,2,3,5,;37
6;MetaTSP;0;0,2,3,1,4,5,0,;189
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;38
6;GreedyTSP;0;0,0,1,4,2,5,0,;44
6;RandomGreedyTSP;755;3,0,0,1,4,2,3,;28
6;MetaTSP;0;0,2,3,1,4,5,0,;184
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;34
6;GreedyTSP;0;0,0,1,4,2,5,0,;49
6;RandomGreedyTSP;1022;5,0,1,4,2,3,5,;23
6;MetaTSP;0;0,2,4,1,3,5,0,;160
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;57
6;GreedyTSP;0;0,0,1,4,2,5,0,;36
6;RandomGreedyTSP;981;2,1,0,4,3,0,2,;20
6;MetaTSP;0;0,4,1,3,2,5,0,;149
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;211
6;GreedyTSP;0;0,0,1,4,2,5,0,;93
6;RandomGreedyTSP;1100;4,2,1,0,3,5,4,;58
6;MetaTSP;0;0,1,2,3,4,5,0,;173
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;25
6;GreedyTSP;0;0,0,1,4,2,5,0,;38
6;RandomGreedyTSP;1100;4,2,1,0,3,5,4,;25
6;MetaTSP;0;0,1,2,3,4,5,0,;157
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;37
6;RandomGreedyTSP;981;2,1,0,4,3,0,2,;53
6;MetaTSP;0;0,1,2,4,3,5,0,;179
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;23
6;GreedyTSP;0;0,0,1,4,2,5,0,;29
6;RandomGreedyTSP;962;1,0,2,5,3,0,1,;32
6;MetaTSP;0;0,3,1,4,2,5,0,;163
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;22
6;GreedyTSP;0;0,0,1,4,2,5,0,;30
6;RandomGreedyTSP;1100;4,2,1,0,3,5,4,;23
6;MetaTSP;0;0,2,3,1,4,5,0,;185
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;21
6;GreedyTSP;0;0,0,1,4,2,5,0,;32
6;RandomGreedyTSP;1022;5,0,1,4,2,3,5,;25
6;MetaTSP;0;0,4,2,3,1,5,0,;174
6;BruteForceTSP;0;-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,;30
6;GreedyTSP;0;0,0,1,4,2,5,0,;32
